@RELATION california_housing

@ATTRIBUTE "Longitude" NUMERIC
@ATTRIBUTE "MedInc" NUMERIC
@ATTRIBUTE "Latitude" NUMERIC
@ATTRIBUTE "AveRooms" NUMERIC
@ATTRIBUTE "AveOccup" NUMERIC
@ATTRIBUTE "MedHouseVal" NUMERIC

@DATA
-118.98,1.7614,35.35,4.0,4.120967741935484,0.332
-118.99,1.6632,35.35,4.864457831325301,4.156626506024097,0.498
-118.99,1.6786,35.33,4.076923076923077,3.3615384615384616,0.529
-118.99,0.9288,35.32,4.28921568627451,2.7794117647058822,0.366
-119.0,2.2155,35.35,4.98469387755102,3.348639455782313,0.621
-118.99,1.1786,35.35,4.520979020979021,3.8776223776223775,0.456
-119.01,2.1875,35.35,4.453947368421052,3.0328947368421053,0.58
-119.01,3.0208,35.34,6.223021582733813,2.8129496402877696,0.637
-119.02,1.983,35.35,4.555147058823529,2.8529411764705883,0.633
-119.01,1.9125,35.35,4.53030303030303,2.772727272727273,0.579
-119.02,2.2407,35.35,5.219858156028369,2.375886524822695,0.76
-119.02,2.3125,35.34,4.959322033898305,2.3457627118644067,0.658
-119.03,2.7256,35.34,5.6396103896103895,2.7256493506493507,0.719
-119.03,2.6875,35.35,5.24,2.5272727272727273,0.737
-119.04,2.5644,35.35,5.234527687296417,2.6612377850162865,0.73
-119.04,3.1753,35.35,5.134228187919463,2.4742729306487696,0.85
-119.06,2.575,35.35,4.788018433179723,2.3471582181259603,0.699
-119.05,2.6637,35.34,3.925438596491228,2.119517543859649,1.75
-119.05,2.9438,35.33,4.97923197492163,2.746473354231975,0.872
-119.05,4.0529,35.34,5.643026004728132,2.8463356973995273,1.062
-119.07,2.4123,35.35,4.686006825938566,1.472127417519909,0.862
-119.07,4.8839,35.34,5.802486187845304,2.302486187845304,1.341
-119.12,5.1036,35.33,5.937673130193906,2.943213296398892,1.034
-119.1,4.0327,35.35,5.283908045977012,2.2022988505747128,1.31
-119.08,10.5941,35.34,7.537037037037037,2.925925925925926,2.458
-119.08,7.1837,35.35,6.607407407407408,2.4518518518518517,1.763
-119.09,8.5325,35.35,7.973584905660378,3.177358490566038,2.241
-119.08,5.4449,35.34,6.504237288135593,3.2542372881355934,1.185
-119.08,4.1528,35.34,6.19327731092437,3.226890756302521,1.301
-119.1,6.759,35.33,7.361419068736142,3.4600886917960088,1.703
-119.08,5.0012,35.32,5.528095238095238,2.7123809523809523,1.063
-119.09,4.997,35.33,6.734790874524715,2.931558935361217,1.429
-119.06,3.569,35.32,5.2100396301188905,3.1109643328929986,0.707
-119.07,3.406,35.33,5.023372287145242,2.710072342793545,1.007
-119.06,3.8117,35.33,5.018112488083889,3.124880838894185,0.828
-119.02,3.4286,35.34,5.886831275720165,2.8292181069958846,0.714
-119.02,2.1553,35.33,4.463119709794437,2.505441354292624,0.847
-119.03,2.7083,35.33,4.495588235294117,2.3926470588235293,0.847
-119.03,3.0486,35.34,5.443627450980392,2.7720588235294117,0.685
-119.01,1.5625,35.34,5.2032085561497325,3.27807486631016,0.467
-119.01,1.5429,35.33,5.258215962441315,3.1784037558685445,0.394
-119.0,1.9417,35.33,4.78743961352657,2.995169082125604,0.538
-119.01,2.4234,35.33,5.0543657331136735,3.125205930807249,0.637
-119.02,2.75,35.33,5.304909560723514,3.082687338501292,0.658
-119.02,1.5357,35.34,4.810495626822157,3.3381924198250728,0.565
-118.99,1.6575,35.32,5.588652482269503,3.0851063829787235,0.595
-118.99,2.9402,35.3,5.550617283950618,3.607407407407408,0.562
-119.0,1.6522,35.31,4.897435897435898,2.8095238095238093,0.533
-119.09,3.6852,35.3,5.698989898989899,2.7333333333333334,1.098
-119.04,1.2,35.32,4.625,4.25,0.5
-119.05,3.4827,35.32,5.072098053352559,2.5414563806777215,0.936
-119.04,4.1957,35.31,5.569587628865979,3.265463917525773,0.927
-119.03,2.5575,35.32,5.202676864244742,2.4741873804971317,1.002
-119.02,3.3529,35.32,5.2174688057041,3.2459893048128343,0.826
-119.05,4.0631,35.3,5.677859391395593,3.274396642182581,0.882
-119.03,4.1484,35.3,4.791907514450867,2.5838150289017343,1.029
-119.02,3.6369,35.3,5.646564885496184,3.519847328244275,0.816
-119.01,2.596,35.32,5.247844827586207,2.927801724137931,0.7
-119.01,2.1006,35.31,4.938718662952646,2.855849582172702,0.748
-119.01,3.9054,35.3,5.655263157894737,3.219078947368421,0.809
-119.07,2.5804,35.27,5.213197969543147,3.0964467005076144,0.979
-119.13,5.1457,35.22,6.395918367346939,3.335714285714286,1.182
-119.01,3.125,35.24,3.8095238095238098,3.142857142857143,0.65
-119.01,2.7659,35.28,5.364192807957154,3.185156847742922,0.775
-118.99,2.35,35.24,3.971830985915493,3.0,0.917
-118.99,1.1528,35.27,5.103448275862069,2.781609195402299,1.5
-118.93,3.5,34.82,5.926470588235294,2.375,1.139
-118.95,2.9891,34.83,5.96,2.4327272727272726,1.165
-118.95,3.1364,34.81,6.837378640776699,2.6432038834951457,1.235
-119.15,4.5724,34.83,11.865489130434783,2.7255434782608696,1.684
-119.16,3.0882,34.95,7.001727115716753,2.7305699481865284,1.482
-118.93,4.0332,34.82,6.0476190476190474,2.7261904761904763,1.283
-119.4,2.9187,35.06,5.029545454545454,2.840909090909091,0.521
-119.45,2.6389,35.07,5.497175141242938,2.824858757062147,0.3
-119.42,4.15,35.19,5.235294117647059,2.8411764705882354,0.682
-119.5,3.0742,35.27,6.2025931928687195,3.2301458670988654,0.579
-119.48,3.125,35.17,6.444444444444445,2.1666666666666665,0.375
-119.45,2.3912,35.16,5.652960526315789,2.932565789473684,0.529
-119.46,2.8323,35.17,5.386804657179819,2.5847347994825354,0.508
-119.46,2.5313,35.14,5.039383561643835,2.6797945205479454,0.458
-119.47,3.9929,35.14,5.968660968660969,2.81054131054131,0.883
-119.45,3.1592,35.15,5.495103373231774,2.495103373231774,0.754
-119.45,2.3013,35.13,4.8979591836734695,2.748299319727891,0.266
-119.46,2.1955,35.13,5.695020746887967,2.9522821576763487,0.269
-119.47,2.9952,35.13,5.534296028880866,2.575210589651023,0.638
-119.47,1.9718,35.4,5.5,3.302030456852792,0.698
-119.42,2.8452,35.4,6.096698113207547,3.400943396226415,1.047
-119.12,4.4561,35.41,6.094874591057797,3.2911668484187566,0.969
-119.11,3.25,35.39,5.788235294117647,2.652941176470588,0.889
-119.12,4.5903,35.39,6.759358288770054,2.9518716577540105,0.943
-119.19,4.4125,35.41,6.864406779661017,3.387409200968523,1.49
-119.2,5.3119,35.37,6.971671388101983,3.2247403210576016,1.573
-119.12,4.4196,35.38,5.451612903225806,2.5304659498207887,1.21
-119.11,2.9453,35.38,5.693593314763231,2.4902506963788302,0.828
-119.12,4.8266,35.37,6.7466467958271235,3.2339791356184797,1.462
-119.18,2.1635,35.5,5.032128514056225,3.7429718875502007,1.104
-119.28,2.2321,35.52,5.865671641791045,4.276119402985074,0.375
-119.27,2.3533,35.49,4.842778793418647,3.3180987202925047,0.654
-119.26,4.2375,35.5,5.897674418604651,2.6348837209302327,0.786
-119.27,2.8269,35.5,4.285266457680251,2.495297805642634,0.611
-119.27,3.2279,35.51,5.731578947368421,2.863157894736842,0.958
-119.28,2.4044,35.5,5.478632478632479,3.1367521367521367,0.658
-119.28,1.6944,35.5,4.210027100271002,4.417344173441735,0.586
-119.27,1.7105,35.5,4.8244444444444445,2.922222222222222,0.521
-119.38,2.2071,35.49,5.71712158808933,3.73697270471464,0.646
-119.34,2.4961,35.6,5.91044776119403,3.772388059701493,0.588
-119.36,2.7,35.55,6.986301369863014,3.232876712328767,1.25
-119.35,1.1903,35.58,4.406914893617022,3.154255319148936,0.632
-119.34,2.3934,35.59,5.259740259740259,2.936688311688312,0.719
-119.34,1.9362,35.6,4.210216110019647,3.4027504911591357,0.59
-119.33,1.4619,35.6,4.004444444444444,3.973333333333333,0.605
-119.35,3.176,35.59,5.949671772428884,3.2757111597374178,0.718
-119.33,1.7868,35.59,4.563609467455621,3.912721893491124,0.541
-119.69,2.1186,35.62,3.9613526570048303,6.497584541062802,0.475
-119.77,2.6066,35.65,5.790361445783133,3.968674698795181,0.8
-119.14,2.5625,35.76,6.504424778761062,3.725663716814159,1.563
-119.29,2.1295,35.76,5.127604166666667,4.557291666666667,0.598
-119.19,2.6726,35.64,7.2,4.4,0.833
-119.24,2.5208,35.68,4.858247422680412,3.966494845360825,0.585
-119.22,1.8843,35.68,4.414746543778802,4.728110599078341,0.552
-119.24,2.0025,35.67,4.535966149506347,3.7221438645980256,0.547
-119.25,2.7411,35.78,4.684210526315789,4.1671826625387,0.598
-119.25,1.6786,35.77,4.065326633165829,3.64070351758794,0.565
-119.25,1.6045,35.76,3.822950819672131,3.5655737704918034,0.573
-119.25,1.517,35.75,3.8321342925659474,3.9760191846522783,0.521
-119.25,1.7418,35.79,4.754360465116279,3.924418604651162,0.622
-119.25,2.2981,35.78,4.654589371980676,3.3115942028985508,0.699
-119.23,2.1806,35.78,4.884848484848485,3.727272727272727,0.672
-119.23,2.3125,35.79,4.77,4.111666666666666,0.621
-119.24,1.7813,35.77,3.3793774319066148,3.431906614785992,0.678
-119.23,2.4044,35.77,5.438448566610456,3.430016863406408,0.725
-119.23,2.033,35.74,3.705211726384365,3.1172638436482085,0.684
-119.23,4.1917,35.77,5.435051546391753,2.9195876288659792,0.84
-118.92,6.2885,35.47,6.909448818897638,2.6141732283464565,2.164
-119.01,2.5806,35.44,5.568438003220612,2.359098228663446,0.825
-118.93,6.1563,35.44,6.3392070484581495,2.4537444933920707,2.042
-118.31,1.8419,35.74,6.946268656716418,2.3850746268656717,0.923
-118.06,2.25,35.68,6.11214953271028,2.2741433021806854,0.675
-118.44,2.6288,35.75,6.421906693711968,2.2251521298174444,0.96
-118.47,2.0694,35.72,6.889855072463768,1.9797101449275365,0.812
-118.5,1.5957,35.7,6.327586206896552,1.8888888888888888,1.014
-118.59,1.4205,35.72,31.0625,2.0416666666666665,0.9
-118.87,3.4792,35.65,6.744394618834081,2.618834080717489,0.946
-118.23,1.8369,35.48,6.1947368421052635,2.039473684210526,0.594
-118.33,1.5667,35.64,6.378494623655914,2.1655913978494623,0.725
-118.41,2.3125,35.63,5.9010989010989015,2.3076923076923075,0.969
-118.45,1.4141,35.62,5.907692307692308,2.005128205128205,0.758
-118.47,1.3023,35.64,5.26463700234192,2.17096018735363,0.685
-118.48,1.6236,35.61,5.47469220246238,2.207934336525308,0.673
-118.45,1.8819,35.58,6.686493184634449,2.2329615861214376,0.697
-118.61,2.5474,35.47,8.21376811594203,2.739130434782609,0.784
-117.73,3.625,35.73,6.75,4.328703703703703,0.55
-117.66,2.0441,35.63,5.983758700696056,2.679814385150812,0.421
-117.67,2.8,35.65,5.135084427767355,2.1163227016885555,0.72
-117.68,3.3269,35.65,5.265107212475634,2.426900584795322,0.819
-117.69,4.0167,35.65,4.875,2.2413793103448274,0.875
-117.7,5.8625,35.64,6.724310776942356,2.892230576441103,1.094
-117.68,5.2043,35.64,5.551194539249146,2.4027303754266214,0.957
-117.67,6.1935,35.64,6.275964391691395,2.750741839762611,1.157
-117.67,3.0687,35.63,5.185552407932011,2.284702549575071,0.635
-117.68,6.0653,35.63,6.556732223903177,2.6883509833585477,1.053
-117.69,5.5773,35.63,7.36214953271028,3.119158878504673,1.09
-117.7,3.5931,35.62,5.50103519668737,2.952380952380953,0.719
-117.68,3.5988,35.61,5.715633423180593,2.5997304582210243,0.845
-117.68,6.0532,35.6,5.97153024911032,2.7224199288256226,1.028
-117.7,3.858,35.6,5.498973305954825,3.024640657084189,0.702
-117.68,2.1458,35.62,5.153184165232358,2.549053356282272,0.524
-117.64,4.25,35.61,5.301397205588822,2.6926147704590817,0.832
-117.66,4.15,35.62,5.500932835820896,2.544776119402985,0.857
-117.66,4.8494,35.61,6.653132250580047,3.04292343387471,0.872
-117.66,2.5812,35.6,5.488958990536277,2.6813880126182967,0.917
-117.76,3.9261,35.63,5.657303370786517,2.884831460674157,1.013
-117.68,5.5551,35.55,6.709507042253521,2.6725352112676055,1.425
-117.81,1.8984,35.65,4.306513409961686,2.2911877394636013,0.543
-117.87,4.1518,35.73,6.1980676328502415,2.8526570048309177,0.918
-117.84,5.0762,35.54,5.91554054054054,2.5844594594594597,0.98
-117.74,3.1755,35.65,5.332579185520362,2.51131221719457,0.817
-117.84,1.9962,35.35,5.15633423180593,2.31266846361186,0.508
-118.0,3.4015,35.05,4.803867403314917,2.610497237569061,0.865
-117.82,3.3693,35.03,5.471092077087794,2.8843683083511777,0.718
-117.76,1.625,35.22,3.0,1.3333333333333333,2.75
-117.79,2.375,35.21,1.0,3.0,1.375
-118.01,3.3889,35.12,6.094936708860759,2.901898734177215,0.685
-117.98,3.5391,35.13,5.7249114521841795,2.9563164108618656,0.819
-117.95,4.25,35.13,6.232227488151659,2.7251184834123223,1.044
-117.95,4.875,35.08,5.533333333333333,2.1333333333333333,1.417
-117.98,4.5724,35.1,6.837037037037037,2.6074074074074076,0.845
-117.99,2.875,35.16,5.891891891891892,2.5945945945945947,0.878
-118.27,2.9583,34.92,5.490566037735849,2.6540880503144653,0.917
-118.34,2.8097,34.86,5.621559633027523,2.7301223241590216,1.3
-117.68,3.4338,35.03,5.208771929824562,2.8842105263157896,0.549
-117.68,4.2292,34.99,5.841911764705882,3.136029411764706,0.644
-117.65,1.9107,35.0,4.912863070539419,2.788381742738589,0.398
-118.15,2.6149,34.86,5.599269183922046,2.712545676004872,0.835
-118.17,3.0184,34.87,5.420863309352518,2.737410071942446,0.879
-118.19,5.0553,34.87,6.22189349112426,2.730769230769231,1.111
-118.17,2.7361,34.86,4.277978339350181,2.6859205776173285,0.833
-118.15,2.0441,35.06,4.064638783269962,2.1634980988593155,0.733
-118.16,2.5875,35.05,4.66546762589928,2.79136690647482,0.689
-118.19,3.7452,35.05,5.688212927756654,3.1007604562737643,0.832
-118.15,2.16,35.04,4.958456973293768,2.43620178041543,0.568
-118.51,4.625,35.16,6.68348623853211,2.9541284403669725,1.368
-118.66,4.0581,35.2,7.054014598540146,2.64014598540146,1.629
-118.34,2.3917,35.27,6.589686098654709,2.616591928251121,0.79
-118.48,3.6949,35.14,5.733651226158038,3.154632152588556,1.158
-118.61,3.4911,35.08,7.593360995850622,2.578838174273859,1.372
-118.61,3.8917,34.99,7.147163120567376,2.728723404255319,1.208
-118.46,2.6417,35.13,5.014516129032258,2.35,0.949
-118.46,3.2405,35.12,6.11377245508982,3.0434131736526946,0.855
-118.43,3.2632,35.12,5.466666666666667,2.5833333333333335,0.998
-118.44,1.7917,35.13,4.398496240601504,2.263157894736842,0.8
-118.44,1.8636,35.13,4.856777493606138,2.89769820971867,0.679
-118.91,2.7845,35.3,5.1082621082621085,3.5128205128205128,0.822
-118.95,4.0,35.26,7.288043478260869,3.625,0.945
-118.83,2.6302,35.27,6.071428571428571,3.6581632653061225,0.813
-118.92,1.9236,35.13,5.126482213438735,3.5928853754940713,1.063
-118.85,1.7656,35.23,4.149367088607595,3.0936708860759494,0.68
-118.82,1.9688,35.23,4.10801393728223,4.010452961672474,0.539
-118.83,2.1357,35.2,4.324503311258278,3.891832229580574,0.535
-118.82,2.1136,35.2,4.802197802197802,4.197802197802198,0.573
-118.85,1.9907,35.2,4.341653666146646,4.003120124804992,0.512
-118.91,2.0921,35.27,4.578431372549019,4.392156862745098,0.614
-118.9,1.9066,35.26,4.217570350034317,3.888812628689087,0.546
-118.92,2.0174,35.26,4.146739130434782,3.75,0.637
-118.91,1.7716,35.24,4.131616595135909,4.218884120171674,0.455
-119.69,2.2885,36.41,5.433155080213904,2.8877005347593583,0.75
-119.57,3.4926,36.44,5.360230547550432,3.2363112391930837,0.942
-119.55,3.0375,36.37,6.147909967845659,3.2218649517684885,1.263
-119.69,3.3214,36.38,6.093862815884476,3.1732851985559565,1.031
-119.78,3.1406,36.37,5.691780821917808,3.0342465753424657,1.0
-119.83,2.7159,36.37,5.694852941176471,3.011029411764706,1.014
-119.87,2.9167,36.34,5.678714859437751,3.1285140562248994,0.839
-119.93,2.0285,36.32,5.2930379746835445,4.860126582278481,1.063
-119.79,3.0667,36.32,5.357495881383855,3.2471169686985175,0.758
-119.77,3.9926,36.32,5.555555555555555,3.0506535947712417,0.925
-119.78,3.1667,36.31,4.784386617100372,2.7397769516728623,1.264
-119.77,2.6218,36.31,4.684076433121019,2.7910828025477707,0.691
-119.79,2.2937,36.31,5.186264308012487,2.5119667013527573,0.723
-119.77,2.1038,36.3,5.015945330296128,2.3963553530751707,0.62
-119.78,2.1681,36.3,5.244318181818182,3.565340909090909,0.666
-119.79,4.3438,36.3,5.9411764705882355,3.124567474048443,0.931
-119.79,4.2917,36.29,5.142276422764228,3.105691056910569,1.042
-119.82,2.0673,36.32,5.413793103448276,2.4367816091954024,0.875
-119.78,3.2386,36.33,5.03,2.575,1.125
-119.78,4.5714,36.27,6.055016181229774,3.4498381877022655,1.008
-119.8,5.1728,36.29,4.650485436893204,3.174757281553398,1.075
-119.81,3.1071,36.28,5.132075471698113,4.169811320754717,0.561
-119.72,3.2019,36.34,6.128571428571429,2.761904761904762,1.125
-119.72,2.2721,36.32,4.62890625,2.640625,0.526
-119.7,2.6477,36.32,6.2994652406417115,3.1336898395721926,0.435
-119.73,2.8281,36.31,6.1,3.9475,0.602
-119.7,2.2895,36.3,4.345454545454546,3.15,0.62
-119.67,4.9432,36.35,6.89873417721519,2.9746835443037973,1.188
-119.65,3.5486,36.37,6.208333333333333,2.463333333333334,1.48
-119.65,4.3911,36.35,5.976027397260274,2.8664383561643834,1.079
-119.65,2.8788,36.35,5.86219739292365,2.5661080074487894,0.855
-119.66,3.1094,36.35,4.40920716112532,2.421994884910486,0.919
-119.64,5.2134,36.36,7.564102564102564,3.3814102564102564,0.974
-119.64,3.8108,36.35,5.4393162393162395,2.606837606837607,0.904
-119.63,4.2396,36.35,5.197530864197531,2.8395061728395063,0.906
-119.62,2.6145,36.35,5.116991643454039,2.596100278551532,0.803
-119.64,2.8125,36.35,5.922818791946309,2.503355704697986,0.702
-119.63,3.5536,36.34,6.680365296803653,3.191780821917808,0.714
-119.63,1.8385,36.33,5.237924865831842,2.92128801431127,0.675
-119.61,3.0139,36.33,5.651515151515151,3.507575757575758,0.615
-119.63,2.2333,36.32,5.952941176470588,2.937254901960784,0.61
-119.66,2.6397,36.34,4.678321678321678,3.0034965034965033,0.597
-119.65,1.8529,36.34,5.356037151702786,2.328173374613003,0.672
-119.65,3.0846,36.34,5.933333333333334,2.641269841269841,0.761
-119.64,1.8606,36.34,4.717703349282297,2.398724082934609,0.567
-119.64,1.4524,36.33,4.2926490984743415,2.5686546463245494,0.517
-119.65,2.3523,36.33,5.172839506172839,2.567901234567901,0.591
-119.65,1.3882,36.33,4.394190871369295,2.87551867219917,0.538
-119.68,1.7596,36.32,5.103448275862069,2.310344827586207,1.208
-119.67,2.9375,36.33,5.236286919831223,3.586497890295359,0.817
-119.66,4.0909,36.33,5.278350515463917,2.711340206185567,0.928
-119.66,1.4194,36.33,4.108860759493671,2.50126582278481,0.581
-119.66,2.3256,36.32,5.959550561797752,3.4426966292134833,0.568
-119.68,2.5833,36.32,5.520833333333333,3.6375,0.544
-119.68,2.9936,36.31,5.5,3.7329317269076303,0.606
-119.66,3.3681,36.3,5.410377358490566,3.3820754716981134,0.705
-119.65,1.5433,36.32,4.462068965517242,2.4586206896551723,0.504
-119.64,1.3569,36.32,4.603340292275574,3.69937369519833,0.431
-119.65,2.3466,36.3,5.227777777777778,3.2666666666666666,0.534
-119.64,1.5909,36.31,5.327464788732394,3.771126760563381,0.501
-119.61,1.8839,36.31,5.232294617563739,4.135977337110481,0.463
-119.57,2.625,36.27,5.953229398663697,3.10467706013363,0.974
-119.69,2.395,36.25,6.703333333333333,3.2333333333333334,0.941
-119.63,2.4286,36.18,4.14,3.42,1.0
-119.59,2.25,36.11,4.851612903225806,3.3806451612903228,0.5
-119.57,2.3889,36.09,6.316614420062696,3.109717868338558,0.532
-119.58,1.3967,36.1,3.8929577464788734,4.138028169014085,0.465
-119.56,1.5313,36.1,5.808219178082192,3.8904109589041096,0.438
-119.56,2.13,36.1,4.337301587301587,3.5436507936507935,0.508
-119.56,3.2847,36.09,6.218867924528302,2.988679245283018,0.647
-119.56,1.85,36.09,4.541218637992832,3.860215053763441,0.523
-119.56,1.6607,36.08,4.031578947368421,3.363157894736842,0.421
-119.58,2.2169,36.11,5.035175879396985,3.5100502512562812,0.616
-119.57,1.5727,36.1,3.8046875,3.1276041666666665,0.548
-119.57,3.5313,36.1,6.219424460431655,2.651079136690647,0.688
-119.57,2.0595,36.1,6.116788321167883,2.5802919708029197,0.607
-119.74,2.4688,36.15,5.0588235294117645,3.715686274509804,0.613
-119.9,1.875,36.2,4.675,2.65,1.375
-119.82,2.0221,36.19,5.646288209606987,3.03056768558952,0.522
-119.99,0.4999,36.09,6.054545454545455,3.6,1.0
-119.96,2.0976,35.99,3.660839160839161,5.2622377622377625,0.477
-119.8,3.05,36.02,4.216216216216216,4.621621621621622,2.25
-120.14,2.9708,36.04,5.494577006507592,2.9739696312364425,0.609
-120.12,2.2167,36.01,3.782467532467532,3.633116883116883,0.485
-120.14,2.0335,36.0,4.448453608247423,3.533505154639175,0.439
-120.12,2.25,35.99,4.855450236966824,3.286729857819905,0.562
-120.13,2.375,35.87,6.0,1.625,0.713
-120.0,3.125,35.91,6.815789473684211,3.4473684210526314,0.625
-122.89,0.4999,39.42,21.63157894736842,1.368421052631579,0.735
-122.9,3.9519,39.23,7.23463687150838,2.983240223463687,0.989
-122.91,2.0208,39.18,3.2962962962962963,3.185185185185185,0.725
-122.91,4.35,39.17,5.17948717948718,3.641025641025641,0.683
-122.9,2.575,39.17,5.663793103448276,2.7974137931034484,0.736
-122.88,2.2188,39.14,5.739795918367347,2.6581632653061225,1.063
-123.07,3.8333,39.12,7.572413793103448,2.43448275862069,0.926
-122.95,3.25,39.13,5.277777777777778,3.125,1.375
-122.89,2.2551,39.11,6.251968503937008,2.3031496062992125,0.711
-122.9,1.9141,39.09,6.53421052631579,2.1973684210526314,1.432
-122.92,4.0,39.08,5.982456140350878,2.56140350877193,1.663
-122.94,2.8906,39.1,6.485714285714286,2.5904761904761906,1.406
-122.99,3.45,39.02,5.794871794871795,3.1172161172161172,1.641
-122.91,2.4423,39.07,5.7795275590551185,2.6246719160104988,1.023
-122.91,1.939,39.06,4.735632183908046,2.3026819923371646,1.003
-122.92,3.5652,39.05,6.192,2.42,1.19
-122.91,3.2216,39.05,5.371428571428571,2.9571428571428573,0.935
-122.92,2.5457,39.05,5.512323943661972,2.801056338028169,0.807
-122.91,3.7667,39.05,7.305555555555555,2.7314814814814814,0.95
-122.91,1.3532,39.03,5.5597189695550355,1.693208430913349,0.958
-122.7,3.3929,39.14,8.580645161290322,3.4516129032258065,1.083
-122.87,1.6369,39.13,6.003115264797508,2.5233644859813085,0.865
-122.86,2.0417,39.08,6.979910714285714,2.265625,0.788
-122.83,1.4679,39.09,5.90566037735849,1.830188679245283,0.947
-122.79,1.625,39.09,5.43202416918429,2.069486404833837,0.668
-122.8,1.4676,39.08,5.497076023391813,2.3333333333333335,0.65
-122.79,1.5208,39.08,7.4375,2.5078125,0.89
-122.78,2.6181,39.05,5.951672862453532,2.45724907063197,1.089
-122.53,1.3,39.09,7.141242937853107,2.0903954802259888,0.697
-122.69,2.7639,39.04,8.758620689655173,2.2758620689655173,1.125
-122.73,1.9833,39.04,6.631147540983607,1.7418032786885247,1.115
-122.69,2.1094,39.02,6.958860759493671,2.3544303797468356,0.724
-122.66,1.165,39.03,5.670588235294118,2.3294117647058825,0.533
-122.66,1.7446,39.02,7.284313725490196,1.8490196078431371,1.094
-122.7,2.3125,39.0,13.440677966101696,3.152542372881356,1.625
-122.7,2.3558,38.99,11.209523809523809,1.723809523809524,1.347
-122.65,1.8571,38.99,6.424924924924925,2.3963963963963963,0.759
-122.52,1.6607,38.99,6.290322580645161,2.174193548387097,0.778
-122.68,2.1838,38.98,9.05511811023622,2.0708661417322833,1.097
-122.65,1.1912,38.97,6.3561643835616435,2.4075342465753424,0.6
-122.63,1.75,38.96,5.4743589743589745,2.0288461538461537,0.64
-122.62,1.6865,38.95,6.211699164345404,2.317548746518106,0.588
-122.62,2.3179,38.94,6.138297872340425,2.2624113475177303,0.575
-122.61,4.3897,38.93,7.451612903225806,3.4838709677419355,0.713
-122.6,1.4767,38.93,5.504983388704319,1.9003322259136213,0.62
-122.62,2.0577,38.96,5.765060240963855,2.4939759036144578,0.69
-122.63,2.3083,38.96,5.485776805251641,2.3457330415754925,0.602
-122.65,1.6769,38.96,5.839237057220709,2.446866485013624,0.632
-122.64,1.7273,38.96,6.492647058823529,2.3970588235294117,0.582
-122.64,1.2029,38.95,5.608208955223881,1.9477611940298507,0.689
-122.63,1.7083,38.95,7.976744186046512,2.86046511627907,0.773
-122.63,1.7566,38.94,7.10752688172043,2.064516129032258,0.49
-122.63,1.125,38.94,4.549112426035503,2.1680473372781064,0.818
-122.62,1.5455,38.94,5.822222222222222,2.388888888888889,0.55
-122.7,3.2375,38.97,8.006269592476489,2.2664576802507836,1.142
-122.75,3.4187,39.01,10.053140096618357,2.1473429951690823,2.005
-122.79,1.8833,39.02,7.642857142857143,3.1547619047619047,0.969
-122.78,3.0466,38.97,6.534090909090909,2.707070707070707,0.973
-122.69,3.125,38.94,6.657754010695188,2.764705882352941,0.934
-122.71,1.375,38.91,4.1,9.4,0.55
-122.86,2.5326,39.05,6.292490118577075,2.5573122529644268,1.368
-122.85,1.8704,39.0,6.26984126984127,2.988095238095238,0.885
-122.83,1.6833,38.99,5.351851851851852,3.537037037037037,1.139
-122.83,1.6164,38.98,4.672297297297297,2.429054054054054,0.778
-122.84,1.7196,38.98,5.275280898876405,3.1235955056179776,0.75
-122.92,2.9934,38.97,6.207207207207207,2.714714714714715,1.342
-122.89,2.7188,38.93,5.443946188340807,2.2600896860986546,1.057
-122.83,1.8692,38.96,4.77536231884058,2.0543478260869565,0.938
-122.77,4.0119,38.92,7.12,2.93,1.194
-122.83,3.4514,38.89,7.111111111111111,2.977777777777778,1.0
-122.72,1.9906,38.88,8.970967741935484,2.870967741935484,0.966
-122.74,3.3531,38.83,8.551136363636363,2.9431818181818183,0.908
-122.48,2.1964,38.9,4.983606557377049,2.639344262295082,1.125
-122.59,2.1953,38.92,5.164835164835165,2.1941391941391943,0.75
-122.6,2.9583,38.9,7.121951219512195,2.2439024390243905,0.917
-122.62,1.8417,38.92,4.770642201834862,2.2844036697247705,0.847
-122.65,4.125,38.92,5.384615384615385,1.5384615384615383,1.125
-122.64,1.5739,38.87,5.914572864321608,2.608040201005025,0.735
-122.5,2.5625,38.82,7.020527859237537,2.5718475073313782,1.092
-122.51,4.0435,38.76,6.922459893048129,2.807486631016043,1.326
-122.55,3.8831,38.81,8.643705463182897,2.4394299287410925,1.321
-122.59,3.375,38.78,5.3426573426573425,2.5594405594405596,1.031
-122.66,3.4375,38.81,6.0,3.2464788732394365,0.833
-122.68,2.3125,38.76,8.495726495726496,2.581196581196582,0.679
-122.62,2.1474,38.73,4.965156794425087,2.533101045296167,0.853
-122.64,2.625,38.71,5.53125,2.40625,0.896
-122.52,0.536,38.7,7.846153846153846,3.3076923076923075,0.875
-121.11,2.7188,41.07,6.828,3.044,0.481
-120.96,2.5,41.12,6.333333333333333,2.959349593495935,0.592
-121.07,3.6641,40.85,5.577142857142857,2.92,0.808
-120.38,1.6833,40.98,6.756521739130434,2.765217391304348,0.4
-120.35,3.625,40.63,10.909090909090908,2.863636363636364,2.0
-120.77,1.7214,40.65,19.96212121212121,2.121212121212121,1.183
-121.02,3.3036,40.51,5.779220779220779,2.636363636363636,0.783
-120.96,2.5,40.28,6.153153153153153,2.720720720720721,0.641
